Timestamp,Inverter_Status,AC_Power,AC_Current,AC_Voltage,AC_Frequency,DC_Current,DC_Voltage
2023-10-13 10:14:00,4.0,2880.33,13.72,209.88,59.99,6.88,429.45
2023-10-13 10:15:00,4.0,2903.4,13.83,210.02,60.01,6.98,432.28
2023-10-13 10:16:00,4.0,2911.5,13.87,210.02,59.99,6.98,430.03
2023-10-13 10:17:00,4.0,2934.33,13.98,210.02,60.01,7.04,429.52
2023-10-13 10:18:00,4.0,2948.5,14.04,209.98,60.01,7.1,430.47
2023-10-13 10:19:00,4.0,2962.33,14.09,210.27,60.0,7.16,427.4
2023-10-13 10:20:00,4.0,2971.2,14.13,210.34,60.0,7.2,426.16
2023-10-13 10:21:00,4.0,2984.17,14.2,210.3,60.0,7.24,426.45
2023-10-13 10:22:00,4.0,3003.0,14.28,210.37,59.98,7.28,426.68
2023-10-13 10:23:00,4.0,3068.5,14.34,210.08,59.98,7.28,425.17
2023-10-13 10:24:00,4.0,3019.17,14.37,210.02,60.0,7.34,426.1
2023-10-13 10:25:00,4.0,3037.4,14.45,210.14,59.99,7.38,425.68
2023-10-13 10:26:00,4.0,3054.33,14.55,210.05,60.0,7.44,425.92
2023-10-13 10:27:00,4.0,3075.0,14.64,210.18,60.02,7.46,425.9
2023-10-13 10:28:00,4.0,3095.5,14.74,210.02,60.02,7.5,424.85
2023-10-13 10:29:00,4.0,3109.83,14.8,210.17,60.02,7.54,425.22
2023-10-13 10:30:00,4.0,3128.0,14.9,209.9,60.02,7.58,423.8
2023-10-13 10:31:00,4.0,3145.2,14.99,209.86,59.97,7.64,425.8
2023-10-13 10:32:00,4.0,3166.33,15.08,209.9,60.0,7.68,425.32
2023-10-13 10:33:00,4.0,3169.67,15.1,210.12,59.99,7.72,424.13
2023-10-13 10:34:00,4.0,3185.83,15.17,210.13,59.98,7.74,424.73
2023-10-13 10:35:00,4.0,3195.8,15.22,210.04,60.0,7.7,424.56
2023-10-13 10:36:00,4.0,3208.83,15.3,210.03,59.98,7.86,421.12
2023-10-13 10:37:00,4.0,3217.33,15.3,210.13,60.01,7.88,421.97
2023-10-13 10:38:00,4.0,3234.83,15.39,210.18,60.01,7.96,419.28
2023-10-13 10:39:00,4.0,3248.0,15.45,210.28,59.99,8.04,417.35
2023-10-13 10:40:00,4.0,3253.4,15.47,210.24,60.01,8.06,416.26
2023-10-13 10:41:00,4.0,3261.5,15.5,210.42,60.01,8.08,416.08
2023-10-13 10:42:00,4.0,3267.67,15.53,210.58,60.0,8.08,415.82
2023-10-13 10:43:00,4.0,3291.5,15.63,210.65,60.0,8.16,416.32
2023-10-13 10:44:00,4.0,3306.0,15.7,210.62,59.99,8.2,415.03
2023-10-13 10:45:00,4.0,3312.0,15.74,210.5,59.98,8.22,413.8
2023-10-13 10:46:00,4.0,3329.8,15.83,210.44,60.01,8.28,415.68
2023-10-13 10:47:00,4.0,3339.67,15.88,210.35,60.0,8.3,415.72
2023-10-13 10:48:00,4.0,3349.5,15.94,210.25,59.99,8.3,415.72
2023-10-13 10:49:00,4.0,3363.5,16.0,210.17,60.02,8.36,415.48
2023-10-13 10:50:00,4.0,3382.2,16.08,210.28,59.99,8.38,415.22
2023-10-13 10:51:00,4.0,3390.5,16.12,210.32,59.98,8.4,415.73
2023-10-13 10:52:00,4.0,3402.33,16.19,210.1,59.98,8.44,415.72
2023-10-13 10:53:00,4.0,3404.33,16.21,210.03,60.0,8.46,416.38
2023-10-13 10:54:00,4.0,3426.33,16.29,210.37,60.01,8.52,415.53
2023-10-13 10:55:00,4.0,3438.0,16.37,210.0,59.99,8.46,415.3
2023-10-13 10:56:00,4.0,3443.4,16.39,210.06,59.99,8.6,413.54
2023-10-13 10:57:00,4.0,3450.0,16.4,210.28,60.01,8.62,412.78
